url,source,publish_date,year,month,slug,clean_headline,similarity_score
https://ramadhan.antaranews.com/berita/4753601/pemudik-bersyukur-bisa-dapat-diskon-tiket-pesawat-saat-libur-lebaran,antaranews.com,2025-04-06,2025,4,pemudik bersyukur bisa dapat diskon tiket pesawat saat libur lebaran,pemudik bersyukur bisa dapat diskon tiket pesawat saat libur lebaran,0.7024426
https://www.antaranews.com/berita/4993037/pasokan-pangan-untuk-jakarta-aman-walau-bumd-pangan-kena-kasus,antaranews.com,2025-07-25,2025,7,pasokan pangan untuk jakarta aman walau bumd pangan kena kasus,pasokan pangan untuk jakarta aman walau bumd pangan kena kasus,0.73514926
https://www.antaranews.com/berita/5092737/simak-harga-terbaru-emas-antam-ubs-galeri24-di-pegadaian-senin-ini,antaranews.com,2025-09-08,2025,9,simak harga terbaru emas antam ubs galeri24 di pegadaian senin ini,simak harga terbaru emas antam ubs galeri di pegadaian senin ini,0.7545988
https://www.antaranews.com/berita/5092837/harga-emas-antam-senin-ini-stabil-di-angka-rp206-juta-per-gram,antaranews.com,2025-09-08,2025,9,harga emas antam senin ini stabil di angka rp206 juta per gram,harga emas antam senin ini stabil di angka rp juta per gram,0.8590683
https://www.antaranews.com/berita/5089197/mendagri-minta-pemda-stablikan-harga-pangan-untuk-kendalikan-inflasi,antaranews.com,2025-09-05,2025,9,mendagri minta pemda stablikan harga pangan untuk kendalikan inflasi,mendagri minta pemda stablikan harga pangan untuk kendalikan inflasi,0.7332353
https://www.antaranews.com/berita/5089465/mendagri-sebut-stok-beras-sphp-di-palembang-aman,antaranews.com,2025-09-05,2025,9,mendagri sebut stok beras sphp di palembang aman,mendagri sebut stok beras sphp di palembang aman,0.82573533
https://www.antaranews.com/berita/5039085/harga-emas-di-pegadaian-hari-ini-ubs-galeri24-turun-antam-naik,antaranews.com,2025-08-15,2025,8,harga emas di pegadaian hari ini ubs galeri24 turun antam naik,harga emas di pegadaian hari ini ubs galeri turun antam naik,0.743137
https://www.antaranews.com/berita/5171361/mendagri-minta-pemda-kendalikan-harga-pangan-penyumbang-inflasi,antaranews.com,2025-10-13,2025,10,mendagri minta pemda kendalikan harga pangan penyumbang inflasi,mendagri minta pemda kendalikan harga pangan penyumbang inflasi,0.7357518
https://www.antaranews.com/berita/4632697/harga-emas-antam-turun-jadi-rp166-juta-per-gram,antaranews.com,2025-02-07,2025,2,harga emas antam turun jadi rp166 juta per gram,harga emas antam turun jadi rp juta per gram,0.84237385
https://www.antaranews.com/berita/4632717/ketahanan-pangan-dan-ketahanan-gizi-dalam-satu-waktu,antaranews.com,2025-02-07,2025,2,ketahanan pangan dan ketahanan gizi dalam satu waktu,ketahanan pangan dan ketahanan gizi dalam satu waktu,0.78290623
https://www.antaranews.com/berita/4559630/cara-dapatkan-diskon-tarif-listrik-pln-50-persen-di-awal-tahun-2025,antaranews.com,2025-01-01,2025,1,cara dapatkan diskon tarif listrik pln 50 persen di awal tahun 2025,cara dapatkan diskon tarif listrik pln persen di awal tahun,0.71529424
https://www.antaranews.com/berita/4984173/kementan-nilai-kopdes-merah-putih-pangkas-distribusi-beras,antaranews.com,2025-07-22,2025,7,kementan nilai kopdes merah putih pangkas distribusi beras,kementan nilai kopdes merah putih pangkas distribusi beras,0.7456713
https://www.antaranews.com/berita/4984161/satgas-pangan-tak-temukan-adanya-beras-oplosan-di-denpasar,antaranews.com,2025-07-22,2025,7,satgas pangan tak temukan adanya beras oplosan di denpasar,satgas pangan tak temukan adanya beras oplosan di denpasar,0.7484486
https://www.antaranews.com/berita/4626105/mentan-pastikan-hpp-gabah-tak-pengaruhi-harga-beras-di-masyarakat,antaranews.com,2025-02-04,2025,2,mentan pastikan hpp gabah tak pengaruhi harga beras di masyarakat,mentan pastikan hpp gabah tak pengaruhi harga beras di masyarakat,0.740624
https://www.antaranews.com/berita/4626317/stok-beras-bulog-rejang-lebong-1023-ton,antaranews.com,2025-02-04,2025,2,stok beras bulog rejang lebong 1023 ton,stok beras bulog rejang lebong ton,0.7117726
https://www.antaranews.com/berita/4587470/stok-pangan-jakarta-selama-ramadhan-dan-lebaran-aman,antaranews.com,2025-01-16,2025,1,stok pangan jakarta selama ramadhan dan lebaran aman,stok pangan jakarta selama ramadhan dan lebaran aman,0.7508887
https://www.antaranews.com/berita/5003785/harga-terbaru-emas-di-pegadaian-ubs-dan-galeri24-kompak-naik,antaranews.com,2025-07-31,2025,7,harga terbaru emas di pegadaian ubs dan galeri24 kompak naik,harga terbaru emas di pegadaian ubs dan galeri kompak naik,0.7271311
https://www.antaranews.com/berita/4587486/harga-emas-antam-kamis-naik-rp13000-jadi-rp1577-juta-per-gram,antaranews.com,2025-01-16,2025,1,harga emas antam kamis naik rp13000 jadi rp1577 juta per gram,harga emas antam kamis naik rp jadi rp juta per gram,0.91041124
https://www.antaranews.com/berita/5003953/harga-emas-antam-hari-ini-anjlok-rp17000-ke-rp1901-juta-gram,antaranews.com,2025-07-31,2025,7,harga emas antam hari ini anjlok rp17000 ke rp1901 juta gram,harga emas antam hari ini anjlok rp ke rp juta gram,0.91838145
https://www.antaranews.com/berita/5246037/harga-emas-antam-hari-ini-naik-tipis-rp3000-jadi-rp2351-juta-gram,antaranews.com,2025-11-17,2025,11,harga emas antam hari ini naik tipis rp3000 jadi rp2351 juta gram,harga emas antam hari ini naik tipis rp jadi rp juta gram,0.8960084
https://www.antaranews.com/berita/5245949/harga-dua-produk-jenama-emas-di-pegadaian-senin-ini-kompak-stabil,antaranews.com,2025-11-17,2025,11,harga dua produk jenama emas di pegadaian senin ini kompak stabil,harga dua produk jenama emas di pegadaian senin ini kompak stabil,0.7162901
https://www.antaranews.com/berita/5165537/emas-antam-hari-ini-turun-rp9000-menjadi-rp2294-juta-gram,antaranews.com,2025-10-10,2025,10,emas antam hari ini turun rp9000 menjadi rp2294 juta gram,emas antam hari ini turun rp menjadi rp juta gram,0.82819706
https://www.antaranews.com/berita/5198001/harga-emas-antam-hari-ini-turun-tipis-rp4000-jadi-rp235-juta-gram,antaranews.com,2025-10-25,2025,10,harga emas antam hari ini turun tipis rp4000 jadi rp235 juta gram,harga emas antam hari ini turun tipis rp jadi rp juta gram,0.84244084
https://www.antaranews.com/berita/5047029/bulog-sumut-optimalkan-penyaluran-beras-sphp-ke-mitra-stabilkan-harga,antaranews.com,2025-08-18,2025,8,bulog sumut optimalkan penyaluran beras sphp ke mitra stabilkan harga,bulog sumut optimalkan penyaluran beras sphp ke mitra stabilkan harga,0.7323477
https://www.antaranews.com/berita/5214229/dua-jenama-emas-di-pegadaian-hari-ini-kompak-mengalami-penurunan-harga,antaranews.com,2025-11-02,2025,11,dua jenama emas di pegadaian hari ini kompak mengalami penurunan harga,dua jenama emas di pegadaian hari ini kompak mengalami penurunan harga,0.7847571
https://www.antaranews.com/berita/5228477/emas-antam-hari-ini-naik-rp3000-menjadi-rp2299-juta-gram,antaranews.com,2025-11-08,2025,11,emas antam hari ini naik rp3000 menjadi rp2299 juta gram,emas antam hari ini naik rp menjadi rp juta gram,0.83813447
https://jogja.antaranews.com/berita/742673/harga-emas-antam-turun-jadi-rp1912-juta-per-gram,antaranews.com,2025-05-02,2025,5,harga emas antam turun jadi rp1912 juta per gram,harga emas antam turun jadi rp juta per gram,0.84237385
https://www.antaranews.com/berita/4808285/inflasi-jakarta-april-2025-capai-144-persen-terkerek-listrik-dan-emas,antaranews.com,2025-05-02,2025,5,inflasi jakarta april 2025 capai 144 persen terkerek listrik dan emas,inflasi jakarta april capai persen terkerek listrik dan emas,0.73456377
https://www.antaranews.com/berita/5200757/harga-emas-antam-senin-ini-merosot-rp23000-jadi-rp2327-juta-gram,antaranews.com,2025-10-27,2025,10,harga emas antam senin ini merosot rp23000 jadi rp2327 juta gram,harga emas antam senin ini merosot rp jadi rp juta gram,0.8264389
https://www.antaranews.com/berita/4638137/dispertan-51-ribu-ha-padi-di-cilacap-siap-panen,antaranews.com,2025-02-10,2025,2,dispertan 51 ribu ha padi di cilacap siap panen,dispertan ribu ha padi di cilacap siap panen,0.72715235
https://www.antaranews.com/berita/4977293/harga-emas-antam-hari-ini-naik-rp10000-menjadi-rp1927-juta-gram,antaranews.com,2025-07-19,2025,7,harga emas antam hari ini naik rp10000 menjadi rp1927 juta gram,harga emas antam hari ini naik rp menjadi rp juta gram,0.8848589
https://www.antaranews.com/berita/4967625/bulog-sumut-salurkan-18-ton-beras-sphp-ke-pasar-stabilkan-harga,antaranews.com,2025-07-15,2025,7,bulog sumut salurkan 18 ton beras sphp ke pasar stabilkan harga,bulog sumut salurkan ton beras sphp ke pasar stabilkan harga,0.7054257
https://www.antaranews.com/berita/4967309/dari-ladang-ke-pasar-hilirisasi-demi-kesejahteraan-petani,antaranews.com,2025-07-15,2025,7,dari ladang ke pasar hilirisasi demi kesejahteraan petani,dari ladang ke pasar hilirisasi demi kesejahteraan petani,0.71761656
https://www.antaranews.com/berita/5262869/mentan-tegaskan-produksi-beras-jagung-aman-tak-perlu-impor,antaranews.com,2025-11-24,2025,11,mentan tegaskan produksi beras jagung aman tak perlu impor,mentan tegaskan produksi beras jagung aman tak perlu impor,0.7052028
https://otomotif.antaranews.com/berita/5263161/gwm-ora-03-sudah-dirakit-lokal-akan-turun-harga,antaranews.com,2025-11-24,2025,11,gwm ora 03 sudah dirakit lokal akan turun harga,gwm ora sudah dirakit lokal akan turun harga,0.731496
https://www.antaranews.com/berita/5124760/harga-emas-antam-kini-naik-tipis-rp1000-ke-angka-rp2123-juta-gram,antaranews.com,2025-09-22,2025,9,harga emas antam kini naik tipis rp1000 ke angka rp2123 juta gram,harga emas antam kini naik tipis rp ke angka rp juta gram,0.90533936
https://www.antaranews.com/berita/4969261/harga-emas-pegadaian-hari-ini-galeri24-merosot-ubs-naik-tipis,antaranews.com,2025-07-16,2025,7,harga emas pegadaian hari ini galeri24 merosot ubs naik tipis,harga emas pegadaian hari ini galeri merosot ubs naik tipis,0.83882004
https://www.antaranews.com/berita/4969365/dirut-bulog-sebut-beras-sphp-kendalikan-harga-beras-jadi-lebih-stabil,antaranews.com,2025-07-16,2025,7,dirut bulog sebut beras sphp kendalikan harga beras jadi lebih stabil,dirut bulog sebut beras sphp kendalikan harga beras jadi lebih stabil,0.7481722
https://www.antaranews.com/berita/4762317/pemprov-papua-pegunungan-harapkan-semua-bersinergi-kendalikan-inflasi,antaranews.com,2025-04-10,2025,4,pemprov papua pegunungan harapkan semua bersinergi kendalikan inflasi,pemprov papua pegunungan harapkan semua bersinergi kendalikan inflasi,0.71031046
https://www.antaranews.com/berita/4790525/harga-emas-di-pegadaian-kompak-turun-pada-24-april,antaranews.com,2025-04-24,2025,4,harga emas di pegadaian kompak turun pada 24 april,harga emas di pegadaian kompak turun pada april,0.79941785
https://www.antaranews.com/berita/5054997/kapolri-satgas-pangan-polda-kalsel-salurkan-50-ton-beras-sphp,antaranews.com,2025-08-21,2025,8,kapolri satgas pangan polda kalsel salurkan 50 ton beras sphp,kapolri satgas pangan polda kalsel salurkan ton beras sphp,0.74239725
https://www.antaranews.com/berita/4699841/perbandingan-harga-emas-antam-ubs-dan-galeri24-di-pegadaian-10-maret,antaranews.com,2025-03-10,2025,3,perbandingan harga emas antam ubs dan galeri24 di pegadaian 10 maret,perbandingan harga emas antam ubs dan galeri di pegadaian maret,0.7662974
https://www.antaranews.com/berita/4699821/pramono-pastikan-harga-dan-stok-bahan-pangan-di-jakarta-terkendali,antaranews.com,2025-03-10,2025,3,pramono pastikan harga dan stok bahan pangan di jakarta terkendali,pramono pastikan harga dan stok bahan pangan di jakarta terkendali,0.78281575
https://www.antaranews.com/berita/4699673/tpid-denpasar-tebar-pasar-murah-jelang-nyepi-dan-lebaran,antaranews.com,2025-03-10,2025,3,tpid denpasar tebar pasar murah jelang nyepi dan lebaran,tpid denpasar tebar pasar murah jelang nyepi dan lebaran,0.72759396
https://ramadhan.antaranews.com/berita/4699821/pramono-pastikan-harga-dan-stok-bahan-pangan-di-jakarta-terkendali,antaranews.com,2025-03-10,2025,3,pramono pastikan harga dan stok bahan pangan di jakarta terkendali,pramono pastikan harga dan stok bahan pangan di jakarta terkendali,0.78281575
https://www.antaranews.com/berita/5080781/harga-emas-antam-ubs-galeri24-di-pegadaian-kompak-naik,antaranews.com,2025-09-02,2025,9,harga emas antam ubs galeri24 di pegadaian kompak naik,harga emas antam ubs galeri di pegadaian kompak naik,0.7150333
https://www.antaranews.com/berita/5153945/bulog-dan-gp-ansor-sinergi-distribusi-pangan-demi-stabilitas-harga,antaranews.com,2025-10-04,2025,10,bulog dan gp ansor sinergi distribusi pangan demi stabilitas harga,bulog dan gp ansor sinergi distribusi pangan demi stabilitas harga,0.80839676
https://www.antaranews.com/berita/4708709/pemkot-malang-awasi-stok-pangan-cegah-lonjakan-harga,antaranews.com,2025-03-13,2025,3,pemkot malang awasi stok pangan cegah lonjakan harga,pemkot malang awasi stok pangan cegah lonjakan harga,0.77625376
https://www.antaranews.com/berita/4968461/bapanas-pertimbangkan-naikkan-het-beras-medium,antaranews.com,2025-07-15,2025,7,bapanas pertimbangkan naikkan het beras medium,bapanas pertimbangkan naikkan het beras medium,0.7107928
https://www.antaranews.com/berita/4788053/emas-antam-pada-rabu-merosot-rp48000-menjadi-rp1991-juta-per-gram,antaranews.com,2025-04-23,2025,4,emas antam pada rabu merosot rp48000 menjadi rp1991 juta per gram,emas antam pada rabu merosot rp menjadi rp juta per gram,0.8630211
https://www.antaranews.com/berita/4971841/harga-emas-di-pegadaian-hari-ini-kompak-turun-hingga-rp8000-gram,antaranews.com,2025-07-16,2025,7,harga emas di pegadaian hari ini kompak turun hingga rp8000 gram,harga emas di pegadaian hari ini kompak turun hingga rp gram,0.8423326
https://www.antaranews.com/berita/4785377/harga-emas-antam-meroket-tembus-rp2016-juta-per-gram,antaranews.com,2025-04-22,2025,4,harga emas antam meroket tembus rp2016 juta per gram,harga emas antam meroket tembus rp juta per gram,0.93475294
https://jogja.antaranews.com/berita/741225/harga-emas-antam-tembus-rp2016-juta-per-gram,antaranews.com,2025-04-22,2025,4,harga emas antam tembus rp2016 juta per gram,harga emas antam tembus rp juta per gram,0.9496966
https://www.antaranews.com/berita/5050085/daftar-harga-emas-pegadaian-rabu-ini-galeri24-antam-naik-ubs-stabil,antaranews.com,2025-08-20,2025,8,daftar harga emas pegadaian rabu ini galeri24 antam naik ubs stabil,daftar harga emas pegadaian rabu ini galeri antam naik ubs stabil,0.7480935
https://www.antaranews.com/berita/4953425/harga-emas-antam-hari-ini-turun-rp12000-jadi-rp1894-juta-per-gram,antaranews.com,2025-07-09,2025,7,harga emas antam hari ini turun rp12000 jadi rp1894 juta per gram,harga emas antam hari ini turun rp jadi rp juta per gram,0.81114286
https://www.antaranews.com/berita/4939569/galeri-24-imbau-masyarakat-gorontalo-tak-panik-beli-emas,antaranews.com,2025-07-02,2025,7,galeri 24 imbau masyarakat gorontalo tak panik beli emas,galeri imbau masyarakat gorontalo tak panik beli emas,0.75427437
https://www.antaranews.com/berita/4614766/harga-emas-antam-turun-tipis-jadi-rp1606-juta-per-gram,antaranews.com,2025-01-30,2025,1,harga emas antam turun tipis jadi rp1606 juta per gram,harga emas antam turun tipis jadi rp juta per gram,0.8303408
https://ramadhan.antaranews.com/berita/4681853/harga-emas-awal-ramadhan-turun-rp6000-jadi-rp1672-juta-per-gram,antaranews.com,2025-03-01,2025,3,harga emas awal ramadhan turun rp6000 jadi rp1672 juta per gram,harga emas awal ramadhan turun rp jadi rp juta per gram,0.81787425
https://www.antaranews.com/berita/4681853/harga-emas-awal-ramadhan-turun-rp6000-jadi-rp1672-juta-per-gram,antaranews.com,2025-03-01,2025,3,harga emas awal ramadhan turun rp6000 jadi rp1672 juta per gram,harga emas awal ramadhan turun rp jadi rp juta per gram,0.81787425
https://www.antaranews.com/berita/4844909/emas-antam-hari-ini-anjlok-rp23000-kembali-ke-angka-rp1871-juta-gram,antaranews.com,2025-05-20,2025,5,emas antam hari ini anjlok rp23000 kembali ke angka rp1871 juta gram,emas antam hari ini anjlok rp kembali ke angka rp juta gram,0.8224799
https://www.antaranews.com/berita/4844837/harga-emas-pegadaian-hari-ini-ada-yang-melonjak-jadi-rp19-juta-gram,antaranews.com,2025-05-20,2025,5,harga emas pegadaian hari ini ada yang melonjak jadi rp19 juta gram,harga emas pegadaian hari ini ada yang melonjak jadi rp juta gram,0.8852136
https://www.antaranews.com/berita/4844693/cadangan-beras-yang-makin-kokoh,antaranews.com,2025-05-20,2025,5,cadangan beras yang makin kokoh,cadangan beras yang makin kokoh,0.7424247
https://www.antaranews.com/berita/4969505/harga-emas-antam-hari-ini-turun-lagi-ke-rp1908-juta-gram,antaranews.com,2025-07-16,2025,7,harga emas antam hari ini turun lagi ke rp1908 juta gram,harga emas antam hari ini turun lagi ke rp juta gram,0.81416005
https://jogja.antaranews.com/berita/754665/harga-emas-antam-turun-lagi-ke-angka-rp1908-jutagram,antaranews.com,2025-07-16,2025,7,harga emas antam turun lagi ke angka rp1908 jutagram,harga emas antam turun lagi ke angka rp jutagram,0.84516406
https://www.antaranews.com/berita/4781609/harga-emas-di-pegadaian-kompak-stabil-pada-20-april,antaranews.com,2025-04-20,2025,4,harga emas di pegadaian kompak stabil pada 20 april,harga emas di pegadaian kompak stabil pada april,0.7362975
https://www.antaranews.com/berita/4859665/serapan-beras-bulog-jatim-tembus-500-ribu-ton,antaranews.com,2025-05-26,2025,5,serapan beras bulog jatim tembus 500 ribu ton,serapan beras bulog jatim tembus ribu ton,0.7130965
https://www.antaranews.com/berita/4752285/harga-emas-antam-pada-sabtu-anjlok-rp38000-jadi-rp1781-juta-gram,antaranews.com,2025-04-05,2025,4,harga emas antam pada sabtu anjlok rp38000 jadi rp1781 juta gram,harga emas antam pada sabtu anjlok rp jadi rp juta gram,0.9618785
https://www.antaranews.com/berita/5072249/emas-antam-jumat-ini-naik-lagi-kini-melonjak-rp20000-gram,antaranews.com,2025-08-29,2025,8,emas antam jumat ini naik lagi kini melonjak rp20000 gram,emas antam jumat ini naik lagi kini melonjak rp gram,0.7939372
https://www.antaranews.com/berita/4749653/ekonom-harga-pangan-terkendali-faktor-perbaikan-ekonomi-usai-lebaran,antaranews.com,2025-04-02,2025,4,ekonom harga pangan terkendali faktor perbaikan ekonomi usai lebaran,ekonom harga pangan terkendali faktor perbaikan ekonomi usai lebaran,0.71330637
https://www.antaranews.com/berita/5101029/harga-emas-antam-kamis-ini-meroket-menjadi-rp2095-juta-gram,antaranews.com,2025-09-11,2025,9,harga emas antam kamis ini meroket menjadi rp2095 juta gram,harga emas antam kamis ini meroket menjadi rp juta gram,0.90640014
https://en.antaranews.com/news/379249/balanced-food-prices-key-to-farmer-and-consumer-welfare-dy-minister,antaranews.com,2025-09-11,2025,9,balanced food prices key to farmer and consumer welfare dy minister,balanced food prices key to farmer and consumer welfare dy minister,0.7391303
https://www.antaranews.com/berita/5100965/harga-produk-emas-di-pegadaian-hari-ini-kompak-turun,antaranews.com,2025-09-11,2025,9,harga produk emas di pegadaian hari ini kompak turun,harga produk emas di pegadaian hari ini kompak turun,0.8790051
https://www.antaranews.com/berita/5100969/kemenko-pangan-prediksi-swasembada-beras-bisa-tercapai-tahun-ini,antaranews.com,2025-09-11,2025,9,kemenko pangan prediksi swasembada beras bisa tercapai tahun ini,kemenko pangan prediksi swasembada beras bisa tercapai tahun ini,0.7063353
https://jogja.antaranews.com/berita/767845/wamentan-pastikan-stok-beras-aman-2025-dengan-surplus-35-juta-ton,antaranews.com,2025-09-11,2025,9,wamentan pastikan stok beras aman 2025 dengan surplus 35 juta ton,wamentan pastikan stok beras aman dengan surplus juta ton,0.82858443
https://www.antaranews.com/berita/4577422/harga-emas-antam-kembali-melonjak-kini-rp1568-juta-per-gram,antaranews.com,2025-01-11,2025,1,harga emas antam kembali melonjak kini rp1568 juta per gram,harga emas antam kembali melonjak kini rp juta per gram,0.873049
https://www.antaranews.com/berita/4726581/harga-emas-antam-jumat-naik-lagi-kini-menjadi-rp1779-juta-per-gram,antaranews.com,2025-03-21,2025,3,harga emas antam jumat naik lagi kini menjadi rp1779 juta per gram,harga emas antam jumat naik lagi kini menjadi rp juta per gram,0.8640996
https://www.antaranews.com/berita/4726445/emas-antam-ubs-galeri24-kembali-melonjak-sentuh-angka-rp1819-juta,antaranews.com,2025-03-21,2025,3,emas antam ubs galeri24 kembali melonjak sentuh angka rp1819 juta,emas antam ubs galeri kembali melonjak sentuh angka rp juta,0.777558
https://jogja.antaranews.com/berita/743853/harga-emas-antam-turun-rp27000-jadi-rp1926-juta-per-gram-pada-9-mei,antaranews.com,2025-05-09,2025,5,harga emas antam turun rp27000 jadi rp1926 juta per gram pada 9 mei,harga emas antam turun rp jadi rp juta per gram pada mei,0.8523486
https://www.antaranews.com/berita/5023445/harga-emas-antam-hari-ini-melonjak-rp16000-ke-angka-rp1959-juta-gram,antaranews.com,2025-08-08,2025,8,harga emas antam hari ini melonjak rp16000 ke angka rp1959 juta gram,harga emas antam hari ini melonjak rp ke angka rp juta gram,0.88984865
https://www.antaranews.com/berita/5021025/warga-khawatirkan-kualitas-beras-di-ritel-mentan-tak-perlu-takut,antaranews.com,2025-08-07,2025,8,warga khawatirkan kualitas beras di ritel mentan tak perlu takut,warga khawatirkan kualitas beras di ritel mentan tak perlu takut,0.70669526
https://www.antaranews.com/berita/5037109/polri-salurkan-2424-ton-beras-di-puncak-kegiatan-gerakan-pangan-murah,antaranews.com,2025-08-14,2025,8,polri salurkan 2424 ton beras di puncak kegiatan gerakan pangan murah,polri salurkan ton beras di puncak kegiatan gerakan pangan murah,0.7131714
https://www.antaranews.com/berita/5036849/rupiah-menguat-ekspektasi-suku-bunga-fed-dipangkas-capai-100-persen,antaranews.com,2025-08-14,2025,8,rupiah menguat ekspektasi suku bunga fed dipangkas capai 100 persen,rupiah menguat ekspektasi suku bunga fed dipangkas capai persen,0.7266147
https://www.antaranews.com/berita/4646805/bi-jateng-ingatkan-mitigasi-harga-beras-jelang-ramadhan,antaranews.com,2025-02-13,2025,2,bi jateng ingatkan mitigasi harga beras jelang ramadhan,bi jateng ingatkan mitigasi harga beras jelang ramadhan,0.7122825
https://www.antaranews.com/berita/4717481/pemkab-supiori-gelar-pasar-pangan-murah,antaranews.com,2025-03-17,2025,3,pemkab supiori gelar pasar pangan murah,pemkab supiori gelar pasar pangan murah,0.7026355
https://www.antaranews.com/berita/5122421/harga-emas-galeri24-antam-sabtu-ini-turun-di-pegadaian-ubs-naik-tipis,antaranews.com,2025-09-20,2025,9,harga emas galeri24 antam sabtu ini turun di pegadaian ubs naik tipis,harga emas galeri antam sabtu ini turun di pegadaian ubs naik tipis,0.918644
https://www.antaranews.com/berita/4702053/harga-emas-antam-selasa-turun-rp14000-ke-angka-rp1679-juta-per-gram,antaranews.com,2025-03-11,2025,3,harga emas antam selasa turun rp14000 ke angka rp1679 juta per gram,harga emas antam selasa turun rp ke angka rp juta per gram,0.88959795
https://jogja.antaranews.com/berita/773713/harga-emas-antam-hari-ini-melonjak-rp11000-sentuh-rp225-jutagram,antaranews.com,2025-10-06,2025,10,harga emas antam hari ini melonjak rp11000 sentuh rp225 jutagram,harga emas antam hari ini melonjak rp sentuh rp jutagram,0.8584489
https://www.antaranews.com/berita/4961349/harga-emas-di-pegadaian-hari-ini-kompak-naik-lagi,antaranews.com,2025-07-12,2025,7,harga emas di pegadaian hari ini kompak naik lagi,harga emas di pegadaian hari ini kompak naik lagi,0.719348
https://www.antaranews.com/berita/4961465/harga-emas-antam-hari-ini-melonjak-ke-angka-rp1919-juta-gram,antaranews.com,2025-07-12,2025,7,harga emas antam hari ini melonjak ke angka rp1919 juta gram,harga emas antam hari ini melonjak ke angka rp juta gram,0.8853751
https://www.antaranews.com/berita/4834273/kementan-kemen-pppa-sinergi-gerakkan-pekarangan-pangan-bergizi,antaranews.com,2025-05-15,2025,5,kementan kemen pppa sinergi gerakkan pekarangan pangan bergizi,kementan kemen pppa sinergi gerakkan pekarangan pangan bergizi,0.70338815
https://www.antaranews.com/berita/4712485/bulog-diy-jamin-stok-beras-cukup-dan-aman-hingga-akhir-tahun,antaranews.com,2025-03-14,2025,3,bulog diy jamin stok beras cukup dan aman hingga akhir tahun,bulog diy jamin stok beras cukup dan aman hingga akhir tahun,1.0000004
https://ramadhan.antaranews.com/berita/4722613/bupati-belitung-lega-lihat-stok-beras-1900-ton,antaranews.com,2025-03-19,2025,3,bupati belitung lega lihat stok beras 1900 ton,bupati belitung lega lihat stok beras ton,0.7235246
https://www.antaranews.com/berita/4722613/bupati-belitung-lega-lihat-stok-beras-1900-ton,antaranews.com,2025-03-19,2025,3,bupati belitung lega lihat stok beras 1900 ton,bupati belitung lega lihat stok beras ton,0.7235246
https://ramadhan.antaranews.com/berita/4744353/emas-antam-pada-h-2-lebaran-tembus-ke-angka-rp1806-juta-per-gram,antaranews.com,2025-03-29,2025,3,emas antam pada h 2 lebaran tembus ke angka rp1806 juta per gram,emas antam pada h lebaran tembus ke angka rp juta per gram,0.90314174
https://www.antaranews.com/berita/4896689/emas-antam-hari-ini-kembali-naik-melesat-ke-rp1951-juta-gram,antaranews.com,2025-06-13,2025,6,emas antam hari ini kembali naik melesat ke rp1951 juta gram,emas antam hari ini kembali naik melesat ke rp juta gram,0.82325673
https://www.antaranews.com/berita/4971549/kemendag-tetap-awasi-beras-meski-jadi-kewenangan-bapanas,antaranews.com,2025-07-16,2025,7,kemendag tetap awasi beras meski jadi kewenangan bapanas,kemendag tetap awasi beras meski jadi kewenangan bapanas,0.7714422
https://kalsel.antaranews.com/berita/480621/polres-hst-ungkap-praktik-beras-oplosan-kemasan-bulog,antaranews.com,2025-08-20,2025,8,polres hst ungkap praktik beras oplosan kemasan bulog,polres hst ungkap praktik beras oplosan kemasan bulog,0.73166066
https://www.antaranews.com/berita/4852857/emas-di-pegadaian-hari-ini-kompak-naik-lagi-hingga-rp9000-per-gram,antaranews.com,2025-05-23,2025,5,emas di pegadaian hari ini kompak naik lagi hingga rp9000 per gram,emas di pegadaian hari ini kompak naik lagi hingga rp per gram,0.8897948
https://www.antaranews.com/berita/4852937/harga-emas-antam-hari-ini-turun-rp13000-menjadi-rp1910-juta-per-gram,antaranews.com,2025-05-23,2025,5,harga emas antam hari ini turun rp13000 menjadi rp1910 juta per gram,harga emas antam hari ini turun rp menjadi rp juta per gram,0.8361414
https://www.antaranews.com/berita/5172261/kepala-bapanas-harga-pangan-bersubsidi-rp150-triliun-diawasi-ketat,antaranews.com,2025-10-13,2025,10,kepala bapanas harga pangan bersubsidi rp150 triliun diawasi ketat,kepala bapanas harga pangan bersubsidi rp triliun diawasi ketat,0.70804244
https://www.antaranews.com/berita/4619882/dki-perkuat-ketahanan-pangan-bersama-pemkab-sidoarjo,antaranews.com,2025-02-01,2025,2,dki perkuat ketahanan pangan bersama pemkab sidoarjo,dki perkuat ketahanan pangan bersama pemkab sidoarjo,0.80591625
https://www.antaranews.com/berita/5142797/emas-antam-selasa-ini-naik-lagi-rp12000-menjadi-rp2234-juta-gram,antaranews.com,2025-09-30,2025,9,emas antam selasa ini naik lagi rp12000 menjadi rp2234 juta gram,emas antam selasa ini naik lagi rp menjadi rp juta gram,0.8654201
https://www.antaranews.com/berita/5142669/harga-produk-emas-pegadaian-hari-ini-ada-yang-tembus-rp23-juta-gram,antaranews.com,2025-09-30,2025,9,harga produk emas pegadaian hari ini ada yang tembus rp23 juta gram,harga produk emas pegadaian hari ini ada yang tembus rp juta gram,0.91314673
https://www.antaranews.com/berita/4696957/harga-emas-sabtu-stabil-di-angka-rp1690-juta-per-gram,antaranews.com,2025-03-08,2025,3,harga emas sabtu stabil di angka rp1690 juta per gram,harga emas sabtu stabil di angka rp juta per gram,0.905504
